event_id,transaction_id,customer_id,transaction_date,description,amount,transaction_type,status,settlement_count,gross_amount,fee,refund_amount_settlement,net_settlement,settlement_date,settlement_status,reference,bank_transaction_count,credit,invoice_amount,refund_amount_invoice,payment_status,amount_explained,bank_amount_matches,reconciliation_status
E0116,TXN0116,C131,2026-08-21,Customer payment for Order 0116,5000,SALE,RECORDED,1,5000.0,0.0,0.0,5000.0,2026-08-22,SETTLED,RZP-TXN0116,1.0,5000.0,5000,0.0,PAID,True,True,MATCHED
E0117,TXN0117,C145,2026-08-10,Customer payment for Order 0117,5000,SALE,RECORDED,1,5000.0,0.0,0.0,5000.0,2026-08-11,SETTLED,RZP-TXN0117,1.0,5000.0,5000,0.0,PAID,True,True,MATCHED
E0118,TXN0118,C134,2026-08-03,Customer payment for Order 0118,2500,SALE,RECORDED,1,2500.0,0.0,0.0,2500.0,2026-08-04,SETTLED,RZP-TXN0118,1.0,2500.0,2500,0.0,PAID,True,True,MATCHED
E0119,TXN0119,C144,2026-08-05,Customer payment for Order 0119,5000,SALE,RECORDED,1,5000.0,0.0,0.0,5000.0,2026-08-06,SETTLED,RZP-TXN0119,1.0,5000.0,5000,0.0,PAID,True,True,MATCHED
E0120,TXN0120,C121,2026-08-18,Customer payment for Order 0120,25000,SALE,RECORDED,1,25000.0,0.0,0.0,25000.0,2026-08-19,SETTLED,RZP-TXN0120,1.0,25000.0,25000,0.0,PAID,True,True,MATCHED
E0121,TXN0121,C126,2026-08-13,Customer payment for Order 0121,75000,SALE,RECORDED,1,75000.0,0.0,0.0,74500.0,2026-08-14,SETTLED,RZP-TXN0121,1.0,74500.0,75000,0.0,PAID,False,True,UNMATCHED
E0122,TXN0122,C124,2026-08-16,Customer payment for Order 0122,1000,SALE,RECORDED,1,1000.0,0.0,0.0,0.0,2026-08-17,SETTLED,RZP-TXN0122,1.0,0.0,1000,0.0,PAID,False,True,UNMATCHED
E0123,TXN0123,C124,2026-08-14,Customer payment for Order 0123,50000,SALE,RECORDED,1,50000.0,0.0,0.0,50000.0,2026-08-15,SETTLED,RZP-TXN012X,1.0,50000.0,50000,0.0,PAID,True,True,MATCHED
E0124,TXN0124,C138,2026-08-08,Customer payment for Order 0124,25000,SALE,RECORDED,1,25000.0,0.0,0.0,25000.0,2026-08-09,SETTLED,RZP-TXN0124,1.0,25000.0,25000,0.0,PAID,True,True,MATCHED
E0125,TXN0125,C131,2026-08-01,Customer payment for Order 0125,15000,SALE,RECORDED,1,15000.0,0.0,0.0,15000.0,2026-08-02,SETTLED,RZP-TXN0125,1.0,15000.0,15000,0.0,PAID,True,True,MATCHED
E0126,TXN0126,C125,2026-08-06,Customer payment for Order 0126,25000,SALE,RECORDED,1,25000.0,0.0,0.0,23000.0,2026-08-07,SETTLED,RZP-TXN0126,1.0,23000.0,25000,0.0,PAID,False,True,UNMATCHED
E0127,TXN0127,C101,2026-08-13,Customer payment for Order 0127,75000,SALE,RECORDED,1,75000.0,0.0,7500.0,67500.0,2026-08-14,SETTLED,RZP-TXN0127,1.0,67500.0,75000,7500.0,PAID,True,True,MATCHED
E0128,TXN0128,C105,2026-08-21,Customer payment for Order 0128,15000,SALE,RECORDED,1,15000.0,0.0,0.0,15000.0,2026-08-22,SETTLED,RZP-TXN0128,1.0,15000.0,15000,0.0,PAID,True,True,MATCHED
E0129,TXN0129,C111,2026-08-02,Customer payment for Order 0129,7500,SALE,RECORDED,1,7500.0,0.0,0.0,7500.0,2026-08-03,SETTLED,RZP-TXN0129,1.0,7500.0,7500,0.0,PAID,True,True,MATCHED
E0130,TXN0130,C129,2026-08-11,Customer payment for Order 0130,10000,SALE,RECORDED,1,10000.0,0.0,0.0,10000.0,2026-08-12,SETTLED,RZP-TXN013X,1.0,10000.0,10000,0.0,PAID,True,True,MATCHED
E0131,TXN0131,C117,2026-08-14,Customer payment for Order 0131,7500,SALE,RECORDED,1,7500.0,0.0,0.0,4500.0,2026-08-15,SETTLED,RZP-TXN0131,1.0,4500.0,7500,0.0,PARTIAL,False,True,HUMAN_REVIEW
E0132,TXN0132,C101,2026-08-18,Customer payment for Order 0132,1000,SALE,RECORDED,1,1000.0,0.0,0.0,1000.0,2026-08-19,SETTLED,RZP-TXN0132,0.0,0.0,1000,0.0,PAID,True,False,UNMATCHED
E0133,TXN0133,C122,2026-08-08,Customer payment for Order 0133,1500,SALE,RECORDED,1,1500.0,0.0,0.0,1500.0,2026-08-09,SETTLED,RZP-TXN013X,1.0,1500.0,1500,0.0,PAID,True,True,MATCHED
E0134,TXN0134,C102,2026-08-01,Customer payment for Order 0134,5000,SALE,RECORDED,1,5000.0,0.0,0.0,5000.0,2026-08-02,SETTLED,RZP-TXN0134,1.0,5000.0,5000,0.0,PAID,True,True,MATCHED
E0135,TXN0135,C139,2026-08-05,Customer payment for Order 0135,5000,SALE,RECORDED,1,5000.0,0.0,0.0,5000.0,2026-08-06,SETTLED,RZP-TXN0135,1.0,5000.0,5000,0.0,PAID,True,True,MATCHED
E0136,TXN0136,C107,2026-08-19,Customer payment for Order 0136,5000,SALE,RECORDED,1,5000.0,100.0,0.0,4900.0,2026-08-20,SETTLED,RZP-TXN0136,1.0,4900.0,5000,0.0,PAID,True,True,MATCHED
E0137,TXN0137,C149,2026-08-12,Customer payment for Order 0137,2500,SALE,RECORDED,1,2500.0,0.0,250.0,2250.0,2026-08-13,SETTLED,RZP-TXN0137,1.0,2250.0,2500,250.0,PAID,True,True,MATCHED
E0138,TXN0138,C145,2026-08-04,Customer payment for Order 0138,2500,SALE,RECORDED,1,2500.0,0.0,0.0,2500.0,2026-08-05,SETTLED,RZP-TXN0138,0.0,0.0,2500,0.0,PAID,True,False,UNMATCHED
E0139,TXN0139,C106,2026-08-19,Customer payment for Order 0139,1000,SALE,RECORDED,1,1000.0,0.0,0.0,0.0,2026-08-20,SETTLED,RZP-TXN0139,1.0,0.0,1000,0.0,PAID,False,True,UNMATCHED
E0140,TXN0140,C124,2026-08-13,Customer payment for Order 0140,5000,SALE,RECORDED,1,5000.0,0.0,0.0,5000.0,2026-08-14,SETTLED,RZP-TXN0140,1.0,5000.0,5000,0.0,PAID,True,True,MATCHED
E0141,TXN0141,C140,2026-08-08,Customer payment for Order 0141,1500,SALE,RECORDED,1,1500.0,0.0,0.0,1500.0,2026-08-11,SETTLED,RZP-TXN0141,1.0,1500.0,1500,0.0,PAID,True,True,MATCHED
E0142,TXN0142,C143,2026-08-20,Customer payment for Order 0142,1500,SALE,RECORDED,1,1500.0,0.0,0.0,900.0,2026-08-21,SETTLED,RZP-TXN0142,1.0,900.0,1500,0.0,PARTIAL,False,True,HUMAN_REVIEW
E0143,TXN0143,C102,2026-08-12,Customer payment for Order 0143,50000,SALE,RECORDED,1,50000.0,0.0,0.0,50000.0,2026-08-13,SETTLED,RZP-TXN0143,1.0,50000.0,50000,0.0,PAID,True,True,MATCHED
E0144,TXN0144,C104,2026-08-17,Customer payment for Order 0144,10000,SALE,RECORDED,1,10000.0,0.0,0.0,10000.0,2026-08-18,SETTLED,RZP-TXN0144,1.0,10000.0,10000,0.0,PAID,True,True,MATCHED
E0145,TXN0145,C131,2026-08-04,Customer payment for Order 0145,15000,SALE,RECORDED,1,15000.0,0.0,0.0,15000.0,2026-08-05,SETTLED,RZP-TXN0145,0.0,0.0,15000,0.0,PAID,True,False,UNMATCHED
E0146,TXN0146,C140,2026-08-15,Customer payment for Order 0146,2500,SALE,RECORDED,1,2500.0,0.0,0.0,2500.0,2026-08-16,SETTLED,RZP-TXN0146,1.0,2500.0,2500,0.0,PAID,True,True,MATCHED
E0147,TXN0147,C133,2026-08-21,Customer payment for Order 0147,7500,SALE,RECORDED,1,7500.0,0.0,750.0,6750.0,2026-08-22,SETTLED,RZP-TXN0147,1.0,6750.0,7500,750.0,PAID,True,True,MATCHED
E0148,TXN0148,C149,2026-08-16,Customer payment for Order 0148,25000,SALE,RECORDED,1,25000.0,0.0,0.0,25000.0,2026-08-17,SETTLED,RZP-TXN0148,1.0,25000.0,25000,0.0,PAID,True,True,MATCHED
E0149,TXN0149,C137,2026-08-09,Customer payment for Order 0149,10000,SALE,RECORDED,1,10000.0,0.0,0.0,6000.0,2026-08-10,SETTLED,RZP-TXN0149,1.0,6000.0,10000,0.0,PARTIAL,False,True,HUMAN_REVIEW
E0150,TXN0150,C117,2026-08-15,Customer payment for Order 0150,5000,SALE,RECORDED,1,5000.0,0.0,0.0,5000.0,2026-08-16,SETTLED,RZP-TXN015X,1.0,5000.0,5000,0.0,PAID,True,True,MATCHED
E0151,TXN0151,C139,2026-08-13,Customer payment for Order 0151,10000,SALE,RECORDED,1,10000.0,0.0,0.0,10000.0,2026-08-14,SETTLED,RZP-TXN0151,1.0,10000.0,10000,0.0,PAID,True,True,MATCHED
E0152,TXN0152,C111,2026-08-16,Customer payment for Order 0152,5000,SALE,RECORDED,1,5000.0,0.0,0.0,5000.0,2026-08-17,SETTLED,RZP-TXN0152,1.0,5000.0,5000,0.0,PAID,True,True,MATCHED
E0153,TXN0153,C121,2026-08-09,Customer payment for Order 0153,75000,SALE,RECORDED,1,75000.0,0.0,0.0,75000.0,2026-08-12,SETTLED,RZP-TXN0153,1.0,75000.0,75000,0.0,PAID,True,True,MATCHED
E0154,TXN0154,C135,2026-08-01,Customer payment for Order 0154,50000,SALE,RECORDED,1,50000.0,0.0,0.0,49500.0,2026-08-02,SETTLED,RZP-TXN0154,1.0,49500.0,50000,0.0,PAID,False,True,UNMATCHED
E0155,TXN0155,C146,2026-08-14,Customer payment for Order 0155,25000,SALE,RECORDED,1,25000.0,0.0,2500.0,22500.0,2026-08-15,SETTLED,RZP-TXN0155,1.0,22500.0,25000,2500.0,PAID,True,True,MATCHED
E0156,TXN0156,C144,2026-08-16,Customer payment for Order 0156,25000,SALE,RECORDED,1,25000.0,0.0,0.0,25000.0,2026-08-17,SETTLED,RZP-TXN0156,1.0,25000.0,25000,0.0,PAID,True,True,MATCHED
E0157,TXN0157,C105,2026-08-10,Customer payment for Order 0157,5000,SALE,RECORDED,1,5000.0,0.0,0.0,5000.0,2026-08-11,SETTLED,RZP-TXN0157,1.0,5000.0,5000,0.0,PAID,True,True,MATCHED
E0158,TXN0158,C119,2026-08-19,Customer payment for Order 0158,10000,SALE,RECORDED,1,10000.0,200.0,0.0,9800.0,2026-08-20,SETTLED,RZP-TXN0158,1.0,9800.0,10000,0.0,PAID,True,True,MATCHED
E0159,TXN0159,C122,2026-08-14,Customer payment for Order 0159,50000,SALE,RECORDED,1,50000.0,0.0,0.0,50000.0,2026-08-15,SETTLED,RZP-TXN0159,1.0,50000.0,50000,0.0,PAID,True,True,MATCHED
E0160,TXN0160,C129,2026-08-09,Customer payment for Order 0160,7500,SALE,RECORDED,1,7500.0,0.0,0.0,7500.0,2026-08-10,SETTLED,RZP-TXN0160,1.0,7500.0,7500,0.0,PAID,True,True,MATCHED
E0161,TXN0161,C146,2026-08-07,Customer payment for Order 0161,10000,SALE,RECORDED,1,10000.0,0.0,0.0,10000.0,2026-08-08,SETTLED,RZP-TXN0161,1.0,10000.0,10000,0.0,PAID,True,True,MATCHED
E0162,TXN0162,C148,2026-08-06,Customer payment for Order 0162,5000,SALE,RECORDED,1,5000.0,0.0,0.0,5000.0,2026-08-07,SETTLED,RZP-TXN0162,1.0,5000.0,5000,0.0,PAID,True,True,MATCHED
E0163,TXN0163,C117,2026-08-19,Customer payment for Order 0163,50000,SALE,RECORDED,1,50000.0,0.0,5000.0,45000.0,2026-08-20,SETTLED,RZP-TXN0163,1.0,45000.0,50000,5000.0,PAID,True,True,MATCHED
E0164,TXN0164,C112,2026-08-10,Customer payment for Order 0164,5000,SALE,RECORDED,1,5000.0,0.0,0.0,5000.0,2026-08-11,SETTLED,RZP-TXN0164,1.0,5000.0,5000,0.0,PAID,True,True,MATCHED
E0165,TXN0165,C100,2026-08-18,Customer payment for Order 0165,2500,SALE,RECORDED,1,2500.0,0.0,0.0,2500.0,2026-08-19,SETTLED,RZP-TXN0165,1.0,2500.0,2500,0.0,PAID,True,True,MATCHED
E0166,TXN0166,C135,2026-08-10,Customer payment for Order 0166,2500,SALE,RECORDED,1,2500.0,0.0,0.0,2500.0,2026-08-13,SETTLED,RZP-TXN0166,1.0,2500.0,2500,0.0,PAID,True,True,MATCHED
E0167,TXN0167,C131,2026-08-04,Customer payment for Order 0167,1000,SALE,RECORDED,1,1000.0,0.0,100.0,900.0,2026-08-05,SETTLED,RZP-TXN0167,1.0,900.0,1000,100.0,PAID,True,True,MATCHED
E0168,TXN0168,C130,2026-08-15,Customer payment for Order 0168,10000,SALE,RECORDED,1,10000.0,0.0,0.0,10000.0,2026-08-16,SETTLED,RZP-TXN0168,1.0,10000.0,10000,0.0,PAID,True,True,MATCHED
E0169,TXN0169,C116,2026-08-16,Customer payment for Order 0169,1500,SALE,RECORDED,1,1500.0,0.0,0.0,900.0,2026-08-17,SETTLED,RZP-TXN0169,1.0,900.0,1500,0.0,PARTIAL,False,True,HUMAN_REVIEW
E0170,TXN0170,C131,2026-08-03,Customer payment for Order 0170,75000,SALE,RECORDED,1,75000.0,0.0,7500.0,67500.0,2026-08-04,SETTLED,RZP-TXN0170,1.0,67500.0,75000,7500.0,PAID,True,True,MATCHED
E0171,TXN0171,C109,2026-08-05,Customer payment for Order 0171,75000,SALE,RECORDED,1,75000.0,0.0,0.0,74500.0,2026-08-06,SETTLED,RZP-TXN0171,1.0,74500.0,75000,0.0,PAID,False,True,UNMATCHED
E0172,TXN0172,C107,2026-08-18,Customer payment for Order 0172,15000,SALE,RECORDED,1,15000.0,0.0,1500.0,13500.0,2026-08-19,SETTLED,RZP-TXN0172,1.0,13500.0,15000,1500.0,PAID,True,True,MATCHED
E0173,TXN0173,C114,2026-08-17,Customer payment for Order 0173,15000,SALE,RECORDED,1,15000.0,300.0,0.0,14700.0,2026-08-18,SETTLED,RZP-TXN0173,1.0,14700.0,15000,0.0,PAID,True,True,MATCHED
E0174,TXN0174,C119,2026-08-19,Customer payment for Order 0174,15000,SALE,RECORDED,1,15000.0,0.0,0.0,15000.0,2026-08-20,SETTLED,RZP-TXN0174,1.0,15000.0,15000,0.0,PAID,True,True,MATCHED
E0175,TXN0175,C103,2026-08-20,Customer payment for Order 0175,1500,SALE,RECORDED,1,1500.0,0.0,0.0,1000.0,2026-08-21,SETTLED,RZP-TXN0175,1.0,1000.0,1500,0.0,PAID,False,True,UNMATCHED
E0176,TXN0176,C113,2026-08-09,Customer payment for Order 0176,1500,SALE,RECORDED,1,1500.0,0.0,0.0,1500.0,2026-08-10,SETTLED,RZP-TXN0176,1.0,1500.0,1500,0.0,PAID,True,True,MATCHED
E0177,TXN0177,C135,2026-08-03,Customer payment for Order 0177,2500,SALE,RECORDED,1,2500.0,0.0,0.0,2500.0,2026-08-04,SETTLED,RZP-TXN0177,1.0,2500.0,2500,0.0,PAID,True,True,MATCHED
E0178,TXN0178,C144,2026-08-20,Customer payment for Order 0178,25000,SALE,RECORDED,1,25000.0,0.0,0.0,25000.0,2026-08-21,SETTLED,RZP-TXN0178,1.0,25000.0,25000,0.0,PAID,True,True,MATCHED
E0179,TXN0179,C118,2026-08-10,Customer payment for Order 0179,25000,SALE,RECORDED,1,25000.0,0.0,0.0,25000.0,2026-08-11,SETTLED,RZP-TXN0179,1.0,25000.0,25000,0.0,PAID,True,True,MATCHED
E0180,TXN0180,C116,2026-08-21,Customer payment for Order 0180,75000,SALE,RECORDED,1,75000.0,0.0,0.0,75000.0,2026-08-24,SETTLED,RZP-TXN0180,1.0,75000.0,75000,0.0,PAID,True,True,MATCHED
E0181,TXN0181,C127,2026-08-04,Customer payment for Order 0181,50000,SALE,RECORDED,1,50000.0,0.0,0.0,50000.0,2026-08-05,SETTLED,RZP-TXN0181,1.0,50000.0,50000,0.0,PAID,True,True,MATCHED
E0182,TXN0182,C117,2026-08-05,Customer payment for Order 0182,1500,SALE,RECORDED,1,1500.0,0.0,0.0,1500.0,2026-08-06,SETTLED,RZP-TXN0182,1.0,1500.0,1500,0.0,PAID,True,True,MATCHED
E0183,TXN0183,C138,2026-08-19,Customer payment for Order 0183,7500,SALE,RECORDED,1,7500.0,0.0,0.0,7500.0,2026-08-20,SETTLED,RZP-TXN0183,1.0,7500.0,7500,0.0,PAID,True,True,MATCHED
E0184,TXN0184,C144,2026-08-10,Customer payment for Order 0184,15000,SALE,RECORDED,1,15000.0,0.0,0.0,13000.0,2026-08-11,SETTLED,RZP-TXN0184,1.0,13000.0,15000,0.0,PAID,False,True,UNMATCHED
E0185,TXN0185,C131,2026-08-15,Customer payment for Order 0185,1500,SALE,RECORDED,1,1500.0,0.0,150.0,1350.0,2026-08-16,SETTLED,RZP-TXN0185,1.0,1350.0,1500,150.0,PAID,True,True,MATCHED
E0186,TXN0186,C147,2026-08-11,Customer payment for Order 0186,75000,SALE,RECORDED,1,75000.0,0.0,0.0,75000.0,2026-08-12,SETTLED,RZP-TXN0186,1.0,75000.0,75000,0.0,PAID,True,True,MATCHED
E0187,TXN0187,C114,2026-08-19,Customer payment for Order 0187,75000,SALE,RECORDED,1,75000.0,0.0,0.0,73000.0,2026-08-20,SETTLED,RZP-TXN0187,1.0,73000.0,75000,0.0,PAID,False,True,UNMATCHED
E0188,TXN0188,C136,2026-08-02,Customer payment for Order 0188,2500,SALE,RECORDED,1,2500.0,50.0,0.0,2450.0,2026-08-03,SETTLED,RZP-TXN0188,1.0,2450.0,2500,0.0,PAID,True,True,MATCHED
E0189,TXN0189,C128,2026-08-09,Customer payment for Order 0189,2500,SALE,RECORDED,1,2500.0,0.0,0.0,2500.0,2026-08-10,SETTLED,RZP-TXN0189,0.0,0.0,2500,0.0,PAID,True,False,UNMATCHED
E0190,TXN0190,C127,2026-08-21,Customer payment for Order 0190,25000,SALE,RECORDED,1,25000.0,0.0,0.0,25000.0,2026-08-22,SETTLED,RZP-TXN0190,0.0,0.0,25000,0.0,PAID,True,False,UNMATCHED
E0191,TXN0191,C130,2026-08-12,Customer payment for Order 0191,15000,SALE,RECORDED,1,15000.0,0.0,0.0,15000.0,2026-08-13,SETTLED,RZP-TXN0191,1.0,15000.0,15000,0.0,PAID,True,True,MATCHED
E0192,TXN0192,C106,2026-08-06,Customer payment for Order 0192,10000,SALE,RECORDED,1,10000.0,0.0,0.0,10000.0,2026-08-07,SETTLED,RZP-TXN0192,1.0,10000.0,10000,0.0,PAID,True,True,MATCHED
E0193,TXN0193,C118,2026-08-13,Customer payment for Order 0193,50000,SALE,RECORDED,1,50000.0,0.0,0.0,50000.0,2026-08-14,SETTLED,RZP-TXN0193,1.0,50000.0,50000,0.0,PAID,True,True,MATCHED
E0194,TXN0194,C120,2026-08-09,Customer payment for Order 0194,10000,SALE,RECORDED,1,10000.0,0.0,0.0,10000.0,2026-08-10,SETTLED,RZP-TXN0194,1.0,10000.0,10000,0.0,PAID,True,True,MATCHED
E0195,TXN0195,C132,2026-08-01,Customer payment for Order 0195,50000,SALE,RECORDED,1,50000.0,1000.0,0.0,49000.0,2026-08-02,SETTLED,RZP-TXN0195,1.0,49000.0,50000,0.0,PAID,True,True,MATCHED
E0196,TXN0196,C112,2026-08-17,Customer payment for Order 0196,10000,SALE,RECORDED,1,10000.0,0.0,1000.0,9000.0,2026-08-18,SETTLED,RZP-TXN0196,1.0,9000.0,10000,1000.0,PAID,True,True,MATCHED
E0197,TXN0197,C140,2026-08-15,Customer payment for Order 0197,1000,SALE,RECORDED,1,1000.0,0.0,0.0,1000.0,2026-08-16,SETTLED,RZP-TXN0197,1.0,1000.0,1000,0.0,PAID,True,True,MATCHED
E0198,TXN0198,C108,2026-08-10,Customer payment for Order 0198,25000,SALE,RECORDED,2,25000.0,0.0,0.0,25000.0,2026-08-11,SETTLED,RZP-TXN0198-1,2.0,25000.0,25000,0.0,PAID,True,True,HUMAN_REVIEW
E0199,TXN0199,C101,2026-08-21,Customer payment for Order 0199,75000,SALE,RECORDED,1,75000.0,0.0,0.0,45000.0,2026-08-22,SETTLED,RZP-TXN0199,1.0,45000.0,75000,0.0,PARTIAL,False,True,HUMAN_REVIEW
E0200,TXN0200,C110,2026-08-10,Customer payment for Order 0200,50000,SALE,RECORDED,1,50000.0,0.0,0.0,50000.0,2026-08-11,SETTLED,RZP-TXN0200,1.0,50000.0,50000,0.0,PAID,True,True,MATCHED
E0201,TXN0201,C105,2026-08-08,Customer payment for Order 0201,1500,SALE,RECORDED,1,1500.0,30.0,0.0,1470.0,2026-08-09,SETTLED,RZP-TXN0201,1.0,1470.0,1500,0.0,PAID,True,True,MATCHED
E0202,TXN0202,C141,2026-08-05,Customer payment for Order 0202,25000,SALE,RECORDED,1,25000.0,0.0,0.0,24000.0,2026-08-06,SETTLED,RZP-TXN0202,1.0,24000.0,25000,0.0,PAID,False,True,UNMATCHED
E0203,TXN0203,C145,2026-08-09,Customer payment for Order 0203,15000,SALE,RECORDED,1,15000.0,0.0,0.0,9000.0,2026-08-10,SETTLED,RZP-TXN0203,1.0,9000.0,15000,0.0,PARTIAL,False,True,HUMAN_REVIEW
E0204,TXN0204,C115,2026-08-15,Customer payment for Order 0204,50000,SALE,RECORDED,1,50000.0,0.0,0.0,50000.0,2026-08-16,SETTLED,RZP-TXN0204,1.0,50000.0,50000,0.0,PAID,True,True,MATCHED
E0205,TXN0205,C138,2026-08-17,Customer payment for Order 0205,2500,SALE,RECORDED,2,2500.0,0.0,0.0,2500.0,2026-08-18,SETTLED,RZP-TXN0205-1,2.0,2500.0,2500,0.0,PAID,True,True,HUMAN_REVIEW
E0206,TXN0206,C121,2026-08-17,Customer payment for Order 0206,7500,SALE,RECORDED,1,7500.0,0.0,0.0,4500.0,2026-08-18,SETTLED,RZP-TXN0206,1.0,4500.0,7500,0.0,PARTIAL,False,True,HUMAN_REVIEW
E0207,TXN0207,C146,2026-08-10,Customer payment for Order 0207,75000,SALE,RECORDED,1,75000.0,0.0,7500.0,67500.0,2026-08-11,SETTLED,RZP-TXN0207,1.0,67500.0,75000,7500.0,PAID,True,True,MATCHED
E0208,TXN0208,C131,2026-08-05,Customer payment for Order 0208,25000,SALE,RECORDED,1,25000.0,500.0,0.0,24500.0,2026-08-06,SETTLED,RZP-TXN0208,1.0,24500.0,25000,0.0,PAID,True,True,MATCHED
E0209,TXN0209,C121,2026-08-18,Customer payment for Order 0209,50000,SALE,RECORDED,1,50000.0,0.0,0.0,50000.0,2026-08-19,SETTLED,RZP-TXN0209,1.0,50000.0,50000,0.0,PAID,True,True,MATCHED
E0210,TXN0210,C112,2026-08-08,Customer payment for Order 0210,75000,SALE,RECORDED,1,75000.0,0.0,0.0,75000.0,2026-08-09,SETTLED,RZP-TXN0210,1.0,75000.0,75000,0.0,PAID,True,True,MATCHED
E0211,TXN0211,C102,2026-08-11,Customer payment for Order 0211,25000,SALE,RECORDED,1,25000.0,0.0,0.0,25000.0,2026-08-14,SETTLED,RZP-TXN0211,1.0,25000.0,25000,0.0,PAID,True,True,MATCHED
E0212,TXN0212,C124,2026-08-21,Customer payment for Order 0212,2500,SALE,RECORDED,1,2500.0,50.0,0.0,2450.0,2026-08-22,SETTLED,RZP-TXN0212,1.0,2450.0,2500,0.0,PAID,True,True,MATCHED
E0213,TXN0213,C108,2026-08-17,Customer payment for Order 0213,75000,SALE,RECORDED,1,75000.0,0.0,0.0,75000.0,2026-08-18,SETTLED,RZP-TXN0213,1.0,75000.0,75000,0.0,PAID,True,True,MATCHED
E0214,TXN0214,C128,2026-08-04,Customer payment for Order 0214,50000,SALE,RECORDED,1,50000.0,0.0,0.0,49500.0,2026-08-05,SETTLED,RZP-TXN0214,1.0,49500.0,50000,0.0,PAID,False,True,UNMATCHED
E0215,TXN0215,C109,2026-08-14,Customer payment for Order 0215,2500,SALE,RECORDED,1,2500.0,0.0,0.0,2500.0,2026-08-15,SETTLED,RZP-TXN0215,1.0,2500.0,2500,0.0,PAID,True,True,MATCHED
E0216,TXN0216,C121,2026-08-20,Customer payment for Order 0216,15000,SALE,RECORDED,1,15000.0,0.0,0.0,15000.0,2026-08-23,SETTLED,RZP-TXN0216,1.0,15000.0,15000,0.0,PAID,True,True,MATCHED
E0217,TXN0217,C143,2026-08-18,Customer payment for Order 0217,15000,SALE,RECORDED,1,15000.0,0.0,0.0,13000.0,2026-08-19,SETTLED,RZP-TXN0217,1.0,13000.0,15000,0.0,PAID,False,True,UNMATCHED
E0218,TXN0218,C148,2026-08-16,Customer payment for Order 0218,50000,SALE,RECORDED,1,50000.0,0.0,0.0,50000.0,2026-08-17,SETTLED,RZP-TXN0218,1.0,50000.0,50000,0.0,PAID,True,True,MATCHED
E0219,TXN0219,C115,2026-08-21,Customer payment for Order 0219,7500,SALE,RECORDED,1,7500.0,0.0,0.0,7500.0,2026-08-22,SETTLED,RZP-TXN0219,0.0,0.0,7500,0.0,PAID,True,False,UNMATCHED
E0220,TXN0220,C147,2026-08-03,Customer payment for Order 0220,15000,SALE,RECORDED,1,15000.0,0.0,0.0,15000.0,2026-08-04,SETTLED,RZP-TXN0220,0.0,0.0,15000,0.0,PAID,True,False,UNMATCHED
E0221,TXN0221,C148,2026-08-21,Customer payment for Order 0221,1500,SALE,RECORDED,1,1500.0,0.0,0.0,1500.0,2026-08-22,SETTLED,RZP-TXN0221,1.0,1500.0,1500,0.0,PAID,True,True,MATCHED
E0222,TXN0222,C119,2026-08-01,Customer payment for Order 0222,1000,SALE,RECORDED,1,1000.0,0.0,0.0,1000.0,2026-08-02,SETTLED,RZP-TXN0222,1.0,1000.0,1000,0.0,PAID,True,True,MATCHED
E0223,TXN0223,C118,2026-08-12,Customer payment for Order 0223,10000,SALE,RECORDED,1,10000.0,0.0,0.0,10000.0,2026-08-13,SETTLED,RZP-TXN0223,1.0,10000.0,10000,0.0,PAID,True,True,MATCHED
E0224,TXN0224,C133,2026-08-14,Customer payment for Order 0224,75000,SALE,RECORDED,1,75000.0,0.0,0.0,75000.0,2026-08-17,SETTLED,RZP-TXN0224,1.0,75000.0,75000,0.0,PAID,True,True,MATCHED
E0225,TXN0225,C110,2026-08-06,Customer payment for Order 0225,1500,SALE,RECORDED,1,1500.0,0.0,150.0,1350.0,2026-08-07,SETTLED,RZP-TXN0225,1.0,1350.0,1500,150.0,PAID,True,True,MATCHED
E0226,TXN0226,C139,2026-08-08,Customer payment for Order 0226,25000,SALE,RECORDED,1,25000.0,0.0,0.0,24500.0,2026-08-09,SETTLED,RZP-TXN0226,1.0,24500.0,25000,0.0,PAID,False,True,UNMATCHED
E0227,TXN0227,C129,2026-08-21,Customer payment for Order 0227,7500,SALE,RECORDED,1,7500.0,150.0,0.0,7350.0,2026-08-22,SETTLED,RZP-TXN0227,1.0,7350.0,7500,0.0,PAID,True,True,MATCHED
E0228,TXN0228,C100,2026-08-15,Customer payment for Order 0228,7500,SALE,RECORDED,1,7500.0,0.0,0.0,7500.0,2026-08-18,SETTLED,RZP-TXN0228,1.0,7500.0,7500,0.0,PAID,True,True,MATCHED
E0229,TXN0229,C104,2026-08-15,Customer payment for Order 0229,10000,SALE,RECORDED,1,10000.0,0.0,0.0,10000.0,2026-08-16,SETTLED,RZP-TXN0229,0.0,0.0,10000,0.0,PAID,True,False,UNMATCHED
E0230,TXN0230,C119,2026-08-21,Customer payment for Order 0230,15000,SALE,RECORDED,1,15000.0,0.0,0.0,15000.0,2026-08-24,SETTLED,RZP-TXN0230,1.0,15000.0,15000,0.0,PAID,True,True,MATCHED
E0231,TXN0231,C119,2026-08-07,Customer payment for Order 0231,15000,SALE,RECORDED,1,15000.0,0.0,0.0,9000.0,2026-08-08,SETTLED,RZP-TXN0231,1.0,9000.0,15000,0.0,PARTIAL,False,True,HUMAN_REVIEW
